"x"	"col"	"sp"	"size"	"tag"
"13058"	26429546	47154559.5	"Turaco (Otidimorphae)"	24917	"chr4"
"13059"	26455888.5	47180451.5	"Turaco (Otidimorphae)"	25889	"chr4"
"13060"	26514895	47235224.5	"Turaco (Otidimorphae)"	81661	"chr4"
"13061"	26586067	47304778	"Turaco (Otidimorphae)"	56056	"chr4"
"13062"	26623821	47341998	"Turaco (Otidimorphae)"	8170	"chr4"
"13063"	26643804.5	47362251.5	"Turaco (Otidimorphae)"	22283	"chr4"
"13064"	26661931	47381502	"Turaco (Otidimorphae)"	12508	"chr4"
"13065"	26678575	47398031.5	"Turaco (Otidimorphae)"	19679	"chr4"
"13066"	26698622	47419572.5	"Turaco (Otidimorphae)"	12515	"chr4"
"13067"	26712906.5	47434037.5	"Turaco (Otidimorphae)"	14885	"chr4"
"13068"	26729255.5	47450724	"Turaco (Otidimorphae)"	17094	"chr4"
"13069"	26757036	47478900.5	"Turaco (Otidimorphae)"	37445	"chr4"
"13070"	26784195.5	47506564.5	"Turaco (Otidimorphae)"	16451	"chr4"
"13071"	26805098	47528508.5	"Turaco (Otidimorphae)"	24535	"chr4"
"13072"	26825262	47549459	"Turaco (Otidimorphae)"	11508	"chr4"
"13073"	26863805	47587950.5	"Turaco (Otidimorphae)"	28385	"chr4"
"13074"	26882878.5	47606334	"Turaco (Otidimorphae)"	8158	"chr4"
"13075"	26917669.5	47643079.5	"Turaco (Otidimorphae)"	57795	"chr4"
"13076"	26960293	47685163.5	"Turaco (Otidimorphae)"	14697	"chr4"
"13077"	26972323	47697085	"Turaco (Otidimorphae)"	8444	"chr4"
"13078"	26983320	47708422.5	"Turaco (Otidimorphae)"	12627	"chr4"
"13079"	26996879.5	47721417.5	"Turaco (Otidimorphae)"	12699	"chr4"
"13080"	27015799.5	47737638	"Turaco (Otidimorphae)"	9746	"chr4"
"13081"	27035773.5	47758231.5	"Turaco (Otidimorphae)"	10317	"chr4"
"13082"	27046062	47768787.5	"Turaco (Otidimorphae)"	9805	"chr4"
"13083"	27057987	47781085.5	"Turaco (Otidimorphae)"	13589	"chr4"
"13084"	27073195	47796420.5	"Turaco (Otidimorphae)"	16259	"chr4"
"13085"	27090829.5	47815817.5	"Turaco (Otidimorphae)"	9805	"chr4"
"13086"	27100821.5	47825947.5	"Turaco (Otidimorphae)"	9797	"chr4"
"13087"	27150983.5	47877340	"Turaco (Otidimorphae)"	5416	"chr4"
"13088"	27161815	47888373.5	"Turaco (Otidimorphae)"	12333	"chr4"
"13089"	27180148	47904894.5	"Turaco (Otidimorphae)"	19737	"chr4"
"13090"	27203560	47933403.5	"Turaco (Otidimorphae)"	22847	"chr4"
"13091"	27226915.5	47956903	"Turaco (Otidimorphae)"	23276	"chr4"
"13092"	27246260.5	47977215.5	"Turaco (Otidimorphae)"	14345	"chr4"
"13093"	27272622.5	48003669.5	"Turaco (Otidimorphae)"	36989	"chr4"
"13094"	27325384	48056369	"Turaco (Otidimorphae)"	67640	"chr4"
"13095"	27363891	48094641	"Turaco (Otidimorphae)"	8796	"chr4"
"13096"	27383937.5	48116280.5	"Turaco (Otidimorphae)"	19251	"chr4"
"13097"	27404907	48136555	"Turaco (Otidimorphae)"	20862	"chr4"
"13098"	27425304	48160758	"Turaco (Otidimorphae)"	7402	"chr4"
"13099"	27433901	48169674.5	"Turaco (Otidimorphae)"	9385	"chr4"
"13100"	27453880.5	48189080.5	"Turaco (Otidimorphae)"	24695	"chr4"
"13101"	27483256.5	48218804.5	"Turaco (Otidimorphae)"	33465	"chr4"
"13102"	27504604	48240122	"Turaco (Otidimorphae)"	7510	"chr4"
"13103"	27514942.5	48248999.5	"Turaco (Otidimorphae)"	7541	"chr4"
"13104"	27523835	48258545.5	"Turaco (Otidimorphae)"	8719	"chr4"
"13105"	27531600	48268270	"Turaco (Otidimorphae)"	5376	"chr4"
"13106"	27552212	48288875.5	"Turaco (Otidimorphae)"	26851	"chr4"
"13107"	27569916.5	48307815	"Turaco (Otidimorphae)"	5748	"chr4"
"13108"	27581210	48322488.5	"Turaco (Otidimorphae)"	9037	"chr4"
"13109"	27590722	48331954	"Turaco (Otidimorphae)"	9336	"chr4"
"13110"	27627028	48367548.5	"Turaco (Otidimorphae)"	18883	"chr4"
"13111"	27646145.5	48385897	"Turaco (Otidimorphae)"	16786	"chr4"
"13112"	27659219	48398772	"Turaco (Otidimorphae)"	8160	"chr4"
"13113"	27675122.5	48415149.5	"Turaco (Otidimorphae)"	12459	"chr4"
"13114"	27685849.5	48425899.5	"Turaco (Otidimorphae)"	7795	"chr4"
"13115"	27695707	48437526.5	"Turaco (Otidimorphae)"	5443	"chr4"
"13116"	27703777	48447319.5	"Turaco (Otidimorphae)"	5199	"chr4"
"13117"	27713610	48457682.5	"Turaco (Otidimorphae)"	8777	"chr4"
"13118"	27724715.5	48468152.5	"Turaco (Otidimorphae)"	11495	"chr4"
"13119"	27746678	48489800.5	"Turaco (Otidimorphae)"	9135	"chr4"
"13120"	27765351.5	48508595	"Turaco (Otidimorphae)"	13520	"chr4"
"13121"	27788668	48532049.5	"Turaco (Otidimorphae)"	28487	"chr4"
"13122"	27815705.5	48553999.5	"Turaco (Otidimorphae)"	7789	"chr4"
"13123"	27884303	48630696	"Turaco (Otidimorphae)"	6914	"chr4"
"13124"	27895222	48641610	"Turaco (Otidimorphae)"	8638	"chr4"
"13125"	27905897.5	48651286.5	"Turaco (Otidimorphae)"	10309	"chr4"
"13126"	27917088	48662651	"Turaco (Otidimorphae)"	10110	"chr4"
"13127"	27930139.5	48680182	"Turaco (Otidimorphae)"	11854	"chr4"
"13128"	27949388.5	48700118.5	"Turaco (Otidimorphae)"	6085	"chr4"
"13129"	27971806.5	48720455	"Turaco (Otidimorphae)"	17286	"chr4"
"13130"	27985208.5	48732788	"Turaco (Otidimorphae)"	6628	"chr4"
"13131"	27993283	48740203.5	"Turaco (Otidimorphae)"	7277	"chr4"
"13132"	28003872.5	48750842	"Turaco (Otidimorphae)"	12506	"chr4"
"13133"	28030042.5	48773956	"Turaco (Otidimorphae)"	7758	"chr4"
"13134"	28042907.5	48792485	"Turaco (Otidimorphae)"	12368	"chr4"
"13135"	28060837.5	48811549	"Turaco (Otidimorphae)"	12754	"chr4"
"13136"	28070675	48821447	"Turaco (Otidimorphae)"	6024	"chr4"
"13137"	28076733.5	48827954	"Turaco (Otidimorphae)"	6064	"chr4"
"13138"	28082472.5	48836620.5	"Turaco (Otidimorphae)"	5497	"chr4"
"13139"	28093128.5	48847165.5	"Turaco (Otidimorphae)"	14691	"chr4"
"13140"	28105546.5	48859634	"Turaco (Otidimorphae)"	8838	"chr4"
"13141"	28123279	48879550	"Turaco (Otidimorphae)"	5532	"chr4"
"13142"	28135816.5	48897020	"Turaco (Otidimorphae)"	19152	"chr4"
"13143"	28148892	48910373.5	"Turaco (Otidimorphae)"	5727	"chr4"
"13144"	28169881.5	48930373	"Turaco (Otidimorphae)"	33058	"chr4"
"13145"	28197994.5	48962436.5	"Turaco (Otidimorphae)"	9939	"chr4"
"13146"	28226550	48990047	"Turaco (Otidimorphae)"	43542	"chr4"
"13147"	28255916	49019367.5	"Turaco (Otidimorphae)"	14379	"chr4"
"13148"	28270141	49033395.5	"Turaco (Otidimorphae)"	12939	"chr4"
"13149"	28299367	49062176.5	"Turaco (Otidimorphae)"	6997	"chr4"
"13150"	28328430	49097187	"Turaco (Otidimorphae)"	14462	"chr4"
"13151"	28341089.5	49110115.5	"Turaco (Otidimorphae)"	10843	"chr4"
"13152"	28356006.5	49125465	"Turaco (Otidimorphae)"	18062	"chr4"
"13153"	28369125.5	49139267.5	"Turaco (Otidimorphae)"	5627	"chr4"
"13154"	28378742.5	49148760.5	"Turaco (Otidimorphae)"	12571	"chr4"
"13155"	28389354.5	49161185.5	"Turaco (Otidimorphae)"	8405	"chr4"
"13156"	28411249.5	49184543.5	"Turaco (Otidimorphae)"	20503	"chr4"
"13157"	28425426.5	49203107	"Turaco (Otidimorphae)"	6256	"chr4"
"13158"	28432009.5	49209952.5	"Turaco (Otidimorphae)"	5935	"chr4"
"13159"	28493210	49272345.5	"Turaco (Otidimorphae)"	14783	"chr4"
"13160"	28516664	49297610.5	"Turaco (Otidimorphae)"	17327	"chr4"
"13161"	28555186.5	49340874.5	"Turaco (Otidimorphae)"	5563	"chr4"
"13162"	28580380.5	49361777	"Turaco (Otidimorphae)"	11250	"chr4"
"13163"	28611582	49390952.5	"Turaco (Otidimorphae)"	45819	"chr4"
"13164"	28644761	49421677	"Turaco (Otidimorphae)"	6968	"chr4"
"13165"	28652340	49431658	"Turaco (Otidimorphae)"	6502	"chr4"
"13166"	28661188.5	49440987	"Turaco (Otidimorphae)"	9732	"chr4"
"13167"	28671089	49451379	"Turaco (Otidimorphae)"	8576	"chr4"
"13168"	28701962	49484765	"Turaco (Otidimorphae)"	6824	"chr4"
"13169"	28710365.5	49493322	"Turaco (Otidimorphae)"	8506	"chr4"
"13170"	28739774.5	49526218.5	"Turaco (Otidimorphae)"	16607	"chr4"
"13171"	28751552	49537760.5	"Turaco (Otidimorphae)"	5297	"chr4"
"13172"	28762288.5	49547392.5	"Turaco (Otidimorphae)"	11337	"chr4"
"13173"	28784527	49567988.5	"Turaco (Otidimorphae)"	12159	"chr4"
"13174"	28826277	49601314.5	"Turaco (Otidimorphae)"	17781	"chr4"
"13175"	28838442.5	49615432.5	"Turaco (Otidimorphae)"	5359	"chr4"
"13176"	28852612	49633108.5	"Turaco (Otidimorphae)"	21011	"chr4"
"13177"	28866528	49646861.5	"Turaco (Otidimorphae)"	5669	"chr4"
"13178"	28928441.5	49712393.5	"Turaco (Otidimorphae)"	22951	"chr4"
"13179"	28951944.5	49735637	"Turaco (Otidimorphae)"	22890	"chr4"
"13180"	28968565.5	49752807.5	"Turaco (Otidimorphae)"	9495	"chr4"
"13181"	28980784.5	49765661.5	"Turaco (Otidimorphae)"	14769	"chr4"
"13182"	28994061.5	49779581.5	"Turaco (Otidimorphae)"	11719	"chr4"
"13183"	29008228	49792791.5	"Turaco (Otidimorphae)"	9781	"chr4"
"13184"	29020702.5	49804179.5	"Turaco (Otidimorphae)"	12567	"chr4"
"13185"	29045616	49839959.5	"Turaco (Otidimorphae)"	5239	"chr4"
"13186"	29058142.5	49855815.5	"Turaco (Otidimorphae)"	17699	"chr4"
"13187"	29072986	49870809	"Turaco (Otidimorphae)"	11258	"chr4"
"13188"	29123579.5	49925946.5	"Turaco (Otidimorphae)"	19889	"chr4"
"13189"	29143416	49945642.5	"Turaco (Otidimorphae)"	18923	"chr4"
"13190"	29160061	49963346	"Turaco (Otidimorphae)"	14144	"chr4"
"13191"	29174477	49978387	"Turaco (Otidimorphae)"	14746	"chr4"
"13192"	29203231.5	50011694.5	"Turaco (Otidimorphae)"	13781	"chr4"
"13193"	29224244	50035575	"Turaco (Otidimorphae)"	7668	"chr4"
"13194"	29238803	50050097.5	"Turaco (Otidimorphae)"	20717	"chr4"
"13195"	29259909.5	50074835	"Turaco (Otidimorphae)"	19204	"chr4"
"13196"	29279337.5	50094653.5	"Turaco (Otidimorphae)"	19587	"chr4"
"13197"	29304624	50121334.5	"Turaco (Otidimorphae)"	17251	"chr4"
"13198"	29337903.5	50157356.5	"Turaco (Otidimorphae)"	5657	"chr4"
"13199"	29345485.5	50167809.5	"Turaco (Otidimorphae)"	8975	"chr4"
"13200"	29354829	50177554.5	"Turaco (Otidimorphae)"	9511	"chr4"
"13201"	29371198.5	50194315	"Turaco (Otidimorphae)"	22898	"chr4"
"13202"	29395920.5	50221526.5	"Turaco (Otidimorphae)"	25665	"chr4"
"13203"	29417331	50244609	"Turaco (Otidimorphae)"	11794	"chr4"
"13204"	29453182	50265511	"Turaco (Otidimorphae)"	20804	"chr4"
"13205"	29504518	50319070.5	"Turaco (Otidimorphae)"	15261	"chr4"
"13206"	29517198.5	50333956	"Turaco (Otidimorphae)"	7456	"chr4"
"13207"	29536976.5	50353694.5	"Turaco (Otidimorphae)"	22979	"chr4"
"13208"	29552263	50368665.5	"Turaco (Otidimorphae)"	6001	"chr4"
"13209"	29571638.5	50389551	"Turaco (Otidimorphae)"	16946	"chr4"
"13210"	29631869.5	50450769	"Turaco (Otidimorphae)"	25750	"chr4"
"13211"	29684917	50500972.5	"Turaco (Otidimorphae)"	16355	"chr4"
"13212"	29707159	50524298	"Turaco (Otidimorphae)"	18076	"chr4"
"13213"	29760626	50582426	"Turaco (Otidimorphae)"	5806	"chr4"
"13214"	29956017	50794014	"Turaco (Otidimorphae)"	396962	"chr4"
"13215"	30171385	51013913	"Turaco (Otidimorphae)"	26674	"chr4"
"13216"	30205437.5	51054793	"Turaco (Otidimorphae)"	39000	"chr4"
"13217"	30357012	51209180	"Turaco (Otidimorphae)"	263128	"chr4"
"13218"	30565628.5	51423049.5	"Turaco (Otidimorphae)"	16963	"chr4"
"13219"	30589714.5	51446165	"Turaco (Otidimorphae)"	28816	"chr4"
"13220"	30632740.5	51488178.5	"Turaco (Otidimorphae)"	52733	"chr4"
"13221"	30673359	51525955.5	"Turaco (Otidimorphae)"	21195	"chr4"
"13222"	30692995.5	51543997	"Turaco (Otidimorphae)"	14168	"chr4"
"13223"	30713436.5	51564950.5	"Turaco (Otidimorphae)"	25311	"chr4"
"13224"	30741473	51592827.5	"Turaco (Otidimorphae)"	29411	"chr4"
"13225"	30760671.5	51612038.5	"Turaco (Otidimorphae)"	8113	"chr4"
"13226"	31005174	51857496.5	"Turaco (Otidimorphae)"	5591	"chr4"
"13227"	31016664	51869059.5	"Turaco (Otidimorphae)"	17133	"chr4"
"13228"	31044192	51897811.5	"Turaco (Otidimorphae)"	26183	"chr4"
"13229"	31064701	51919075	"Turaco (Otidimorphae)"	13272	"chr4"
"13230"	31096543	51949587.5	"Turaco (Otidimorphae)"	47295	"chr4"
"13231"	31127939.5	51980619	"Turaco (Otidimorphae)"	12768	"chr4"
"13232"	31150872	52003481.5	"Turaco (Otidimorphae)"	13827	"chr4"
"13233"	31161898.5	52015735.5	"Turaco (Otidimorphae)"	7395	"chr4"
"13234"	31171342	52027240	"Turaco (Otidimorphae)"	7356	"chr4"
"13235"	31185994	52042490	"Turaco (Otidimorphae)"	21702	"chr4"
"13236"	31200637.5	52057424.5	"Turaco (Otidimorphae)"	6873	"chr4"
"13237"	31246726.5	52102542.5	"Turaco (Otidimorphae)"	40225	"chr4"
"13238"	31279873	52136814	"Turaco (Otidimorphae)"	20212	"chr4"
"13239"	31304699.5	52160780.5	"Turaco (Otidimorphae)"	20491	"chr4"
"13240"	31318599	52176270	"Turaco (Otidimorphae)"	5252	"chr4"
"13241"	31324301.5	52182821	"Turaco (Otidimorphae)"	5924	"chr4"
"13242"	31332150	52191304.5	"Turaco (Otidimorphae)"	9527	"chr4"
"13243"	31348766	52208155.5	"Turaco (Otidimorphae)"	16101	"chr4"
"13244"	31367030	52225947.5	"Turaco (Otidimorphae)"	9041	"chr4"
"13245"	31375254	52235287	"Turaco (Otidimorphae)"	7208	"chr4"
"13246"	31381708.5	52242166.5	"Turaco (Otidimorphae)"	5481	"chr4"
"13247"	31389437.5	52249713.5	"Turaco (Otidimorphae)"	9047	"chr4"
"13248"	31398759.5	52261061	"Turaco (Otidimorphae)"	8848	"chr4"
"13249"	31419780	52281210.5	"Turaco (Otidimorphae)"	13503	"chr4"
"13250"	31437210.5	52298477.5	"Turaco (Otidimorphae)"	9229	"chr4"
"13251"	31445859.5	52307437.5	"Turaco (Otidimorphae)"	7885	"chr4"
"13252"	31497106	52355078	"Turaco (Otidimorphae)"	5546	"chr4"
"13253"	31503555	52361731.5	"Turaco (Otidimorphae)"	6609	"chr4"
"13254"	31525814	52383011.5	"Turaco (Otidimorphae)"	23659	"chr4"
"13255"	31557081	52412284	"Turaco (Otidimorphae)"	31044	"chr4"
"13256"	31582032	52437243.5	"Turaco (Otidimorphae)"	8961	"chr4"
"13257"	31595139	52450776	"Turaco (Otidimorphae)"	5584	"chr4"
"13258"	31608272	52466496.5	"Turaco (Otidimorphae)"	9653	"chr4"
"13259"	31624270.5	52482659	"Turaco (Otidimorphae)"	15034	"chr4"
"13260"	31639341.5	52494276.5	"Turaco (Otidimorphae)"	6957	"chr4"
"13261"	31657292.5	52524069.5	"Turaco (Otidimorphae)"	11049	"chr4"
"13262"	31669088	52535662	"Turaco (Otidimorphae)"	11462	"chr4"
"13263"	31692770	52555688.5	"Turaco (Otidimorphae)"	10699	"chr4"
"13264"	31706307	52569530.5	"Turaco (Otidimorphae)"	15753	"chr4"
"13265"	31727684	52591546	"Turaco (Otidimorphae)"	25588	"chr4"
"13266"	31750522	52613507.5	"Turaco (Otidimorphae)"	17629	"chr4"
"13267"	31769284	52631435	"Turaco (Otidimorphae)"	15472	"chr4"
"13268"	31790566	52652737.5	"Turaco (Otidimorphae)"	26057	"chr4"
"13269"	31809488	52672380	"Turaco (Otidimorphae)"	10066	"chr4"
"13270"	31821695	52685043	"Turaco (Otidimorphae)"	13836	"chr4"
"13271"	31835582.5	52697628.5	"Turaco (Otidimorphae)"	11335	"chr4"
"13272"	31844688	52706891	"Turaco (Otidimorphae)"	6732	"chr4"
"13273"	31868496	52730780.5	"Turaco (Otidimorphae)"	38951	"chr4"
"13274"	31908993.5	52770005.5	"Turaco (Otidimorphae)"	34863	"chr4"
"13275"	31933953.5	52795015.5	"Turaco (Otidimorphae)"	7609	"chr4"
"13276"	31943647.5	52806652.5	"Turaco (Otidimorphae)"	9021	"chr4"
"13277"	31982459.5	52849608.5	"Turaco (Otidimorphae)"	31897	"chr4"
"13278"	32023019.5	52889790	"Turaco (Otidimorphae)"	44362	"chr4"
"13279"	32067790	52933972.5	"Turaco (Otidimorphae)"	43263	"chr4"
"13280"	32094382.5	52963553	"Turaco (Otidimorphae)"	8720	"chr4"
"13281"	32107228	52977037.5	"Turaco (Otidimorphae)"	15541	"chr4"
"13282"	32123365.5	52991066	"Turaco (Otidimorphae)"	12506	"chr4"
"13283"	32149389.5	53016546.5	"Turaco (Otidimorphae)"	9979	"chr4"
"13284"	32165795.5	53032849	"Turaco (Otidimorphae)"	21866	"chr4"
"13285"	32192805.5	53062144	"Turaco (Otidimorphae)"	8014	"chr4"
"13286"	32199734	53070167.5	"Turaco (Otidimorphae)"	5501	"chr4"
"13287"	32206954.5	53077697	"Turaco (Otidimorphae)"	7226	"chr4"
"13288"	32244726	53115505	"Turaco (Otidimorphae)"	30368	"chr4"
"13289"	32267874.5	53141350	"Turaco (Otidimorphae)"	15406	"chr4"
"13290"	32288696.5	53161777	"Turaco (Otidimorphae)"	24122	"chr4"
"13291"	32310833	53181574	"Turaco (Otidimorphae)"	14974	"chr4"
"13292"	32370257.5	53243555	"Turaco (Otidimorphae)"	16534	"chr4"
"13293"	32388457	53261126	"Turaco (Otidimorphae)"	8152	"chr4"
"13294"	32417853.5	53292817	"Turaco (Otidimorphae)"	23776	"chr4"
"13295"	32440728	53314033.5	"Turaco (Otidimorphae)"	17043	"chr4"
"13296"	32452383.5	53326481	"Turaco (Otidimorphae)"	5386	"chr4"
"13297"	32464696	53339009	"Turaco (Otidimorphae)"	14984	"chr4"
"13298"	32478744.5	53353124.5	"Turaco (Otidimorphae)"	12211	"chr4"
"13299"	32491143.5	53364928	"Turaco (Otidimorphae)"	10772	"chr4"
"13300"	32519151	53395409	"Turaco (Otidimorphae)"	16352	"chr4"
"13301"	32545995.5	53422730	"Turaco (Otidimorphae)"	12132	"chr4"
"13302"	32571983	53445671.5	"Turaco (Otidimorphae)"	18365	"chr4"
"13303"	32590241.5	53467739	"Turaco (Otidimorphae)"	5694	"chr4"
"13304"	32596219	53474275	"Turaco (Otidimorphae)"	6414	"chr4"
"13305"	32613919	53494087.5	"Turaco (Otidimorphae)"	16967	"chr4"
"13306"	32630645.5	53508488.5	"Turaco (Otidimorphae)"	11065	"chr4"
"13307"	32646488.5	53524511	"Turaco (Otidimorphae)"	12670	"chr4"
"13308"	32670846.5	53546645	"Turaco (Otidimorphae)"	28060	"chr4"
"13309"	32691158	53565461	"Turaco (Otidimorphae)"	8692	"chr4"
"13310"	32702431.5	53578143	"Turaco (Otidimorphae)"	7612	"chr4"
"13311"	32722140	53598332.5	"Turaco (Otidimorphae)"	6995	"chr4"
"13312"	32751149.5	53627478.5	"Turaco (Otidimorphae)"	19473	"chr4"
"13313"	32770452.5	53645609.5	"Turaco (Otidimorphae)"	10765	"chr4"
"13314"	32801857.5	53672663	"Turaco (Otidimorphae)"	10012	"chr4"
"13315"	32816088.5	53689092	"Turaco (Otidimorphae)"	8798	"chr4"
"13316"	32829995.5	53701255	"Turaco (Otidimorphae)"	9948	"chr4"
"13317"	32842728	53713654.5	"Turaco (Otidimorphae)"	14353	"chr4"
"13318"	32910253.5	53787910	"Turaco (Otidimorphae)"	11982	"chr4"
"13319"	32923425	53801578	"Turaco (Otidimorphae)"	13988	"chr4"
"13320"	32937763.5	53816242	"Turaco (Otidimorphae)"	14854	"chr4"
"13321"	32962502.5	53842120.5	"Turaco (Otidimorphae)"	26469	"chr4"
"13322"	32985965	53864435	"Turaco (Otidimorphae)"	17602	"chr4"
"13323"	33016100	53896230	"Turaco (Otidimorphae)"	8238	"chr4"
"13324"	33023913.5	53903339.5	"Turaco (Otidimorphae)"	5201	"chr4"
"13325"	33037614.5	53918816	"Turaco (Otidimorphae)"	6100	"chr4"
"13326"	33045001	53926350.5	"Turaco (Otidimorphae)"	8477	"chr4"
"13327"	33059715.5	53938445.5	"Turaco (Otidimorphae)"	12107	"chr4"
"13328"	33080581	53960305	"Turaco (Otidimorphae)"	9972	"chr4"
"13329"	33089348	53969491.5	"Turaco (Otidimorphae)"	7001	"chr4"
"13330"	33104897.5	53986069.5	"Turaco (Otidimorphae)"	8835	"chr4"
"13331"	33119217	54000123	"Turaco (Otidimorphae)"	9220	"chr4"
"13332"	33127457.5	54009254.5	"Turaco (Otidimorphae)"	5487	"chr4"
"13333"	33141546	54021822.5	"Turaco (Otidimorphae)"	6575	"chr4"
"13334"	33150142.5	54030220	"Turaco (Otidimorphae)"	9806	"chr4"
"13335"	33162484	54043192	"Turaco (Otidimorphae)"	13710	"chr4"
"13336"	33180476	54061209	"Turaco (Otidimorphae)"	21618	"chr4"
"13337"	33195846.5	54078479	"Turaco (Otidimorphae)"	7586	"chr4"
"13338"	33205417.5	54090106	"Turaco (Otidimorphae)"	9382	"chr4"
"13339"	33236294	54119434	"Turaco (Otidimorphae)"	42016	"chr4"
"13340"	33280457.5	54158824.5	"Turaco (Otidimorphae)"	12381	"chr4"
"13341"	33330640.5	54217730.5	"Turaco (Otidimorphae)"	22199	"chr4"
"13342"	33350696.5	54236516	"Turaco (Otidimorphae)"	13024	"chr4"
"13343"	33372558	54260697.5	"Turaco (Otidimorphae)"	11359	"chr4"
"13344"	33393576.5	54285382.5	"Turaco (Otidimorphae)"	6197	"chr4"
"13345"	33406822.5	54300735	"Turaco (Otidimorphae)"	7102	"chr4"
"13346"	33418497.5	54311478.5	"Turaco (Otidimorphae)"	9413	"chr4"
"13347"	33434759.5	54327546.5	"Turaco (Otidimorphae)"	14985	"chr4"
"13348"	33457157.5	54350734	"Turaco (Otidimorphae)"	6050	"chr4"
"13349"	33466269	54360901.5	"Turaco (Otidimorphae)"	10503	"chr4"
"13350"	33480778.5	54376850.5	"Turaco (Otidimorphae)"	12587	"chr4"
"13351"	33494679	54391043	"Turaco (Otidimorphae)"	13724	"chr4"
"13352"	33519521	54420552.5	"Turaco (Otidimorphae)"	14205	"chr4"
"13353"	33529853	54431395.5	"Turaco (Otidimorphae)"	6033	"chr4"
"13354"	33540405	54443020.5	"Turaco (Otidimorphae)"	13141	"chr4"
"13355"	33555700.5	54455662.5	"Turaco (Otidimorphae)"	10333	"chr4"
"13356"	33574553	54476569.5	"Turaco (Otidimorphae)"	16841	"chr4"
"13357"	33592143	54492607	"Turaco (Otidimorphae)"	11726	"chr4"
"13358"	33606409.5	54501999	"Turaco (Otidimorphae)"	7050	"chr4"
"13359"	33628996.5	54521118	"Turaco (Otidimorphae)"	18626	"chr4"
"13360"	33643852	54535805	"Turaco (Otidimorphae)"	8420	"chr4"
"13361"	33655524.5	54548379.5	"Turaco (Otidimorphae)"	13095	"chr4"
"13362"	33685934	54581865	"Turaco (Otidimorphae)"	12852	"chr4"
"13363"	33697050	54591895	"Turaco (Otidimorphae)"	6470	"chr4"
"13364"	33711847	54606127.5	"Turaco (Otidimorphae)"	12363	"chr4"
"13365"	33756371.5	54650282	"Turaco (Otidimorphae)"	6258	"chr4"
"13366"	33777602	54669700	"Turaco (Otidimorphae)"	7906	"chr4"
"13367"	33793369.5	54685876.5	"Turaco (Otidimorphae)"	15173	"chr4"
"13368"	33821001	54714081	"Turaco (Otidimorphae)"	37202	"chr4"
"13369"	33845728	54737864	"Turaco (Otidimorphae)"	9296	"chr4"
"13370"	33863822.5	54757654.5	"Turaco (Otidimorphae)"	16239	"chr4"
"13371"	33883050.5	54777449.5	"Turaco (Otidimorphae)"	14327	"chr4"
"13372"	33896320.5	54790956.5	"Turaco (Otidimorphae)"	11637	"chr4"
"13373"	33910097.5	54804191.5	"Turaco (Otidimorphae)"	13953	"chr4"
"13374"	33925586.5	54820515	"Turaco (Otidimorphae)"	13610	"chr4"
"13375"	33935833	54830594	"Turaco (Otidimorphae)"	6532	"chr4"
"13376"	33948533	54846435.5	"Turaco (Otidimorphae)"	9733	"chr4"
"13377"	33964319.5	54860128.5	"Turaco (Otidimorphae)"	14735	"chr4"
"13378"	33981906	54877483.5	"Turaco (Otidimorphae)"	16359	"chr4"
"13379"	34001197	54894861	"Turaco (Otidimorphae)"	6018	"chr4"
"13380"	34007225.5	54900704.5	"Turaco (Otidimorphae)"	5073	"chr4"
"13381"	34015220.5	54908323	"Turaco (Otidimorphae)"	8660	"chr4"
"13382"	34023258.5	54917001	"Turaco (Otidimorphae)"	5970	"chr4"
"13383"	34033738.5	54932018	"Turaco (Otidimorphae)"	5500	"chr4"
"13384"	34050552	54951183	"Turaco (Otidimorphae)"	8004	"chr4"
"13385"	34101971.5	55003875.5	"Turaco (Otidimorphae)"	62973	"chr4"
"13386"	34139152	55039534.5	"Turaco (Otidimorphae)"	7525	"chr4"
"13387"	34151333.5	55051726.5	"Turaco (Otidimorphae)"	16813	"chr4"
"13388"	34166497.5	55067078	"Turaco (Otidimorphae)"	12980	"chr4"
"13389"	34179739	55080623.5	"Turaco (Otidimorphae)"	12733	"chr4"
"13390"	34210064.5	55114002	"Turaco (Otidimorphae)"	27852	"chr4"
"13391"	34231807.5	55137873.5	"Turaco (Otidimorphae)"	8141	"chr4"
"13392"	34248415.5	55161644	"Turaco (Otidimorphae)"	17872	"chr4"
"13393"	34271073.5	55184113	"Turaco (Otidimorphae)"	24514	"chr4"
"13394"	34300014.5	55212829	"Turaco (Otidimorphae)"	24286	"chr4"
"13395"	34325036	55238481.5	"Turaco (Otidimorphae)"	23657	"chr4"
"13396"	34340872	55253632	"Turaco (Otidimorphae)"	5488	"chr4"
"13397"	34350780	55264090.5	"Turaco (Otidimorphae)"	12585	"chr4"
"13398"	34363900.5	55277440	"Turaco (Otidimorphae)"	13708	"chr4"
"13399"	34381069.5	55296318	"Turaco (Otidimorphae)"	14758	"chr4"
"13400"	34399978	55315140.5	"Turaco (Otidimorphae)"	13415	"chr4"
"13401"	34414296.5	55329616.5	"Turaco (Otidimorphae)"	9311	"chr4"
"13402"	34423720.5	55339220	"Turaco (Otidimorphae)"	9202	"chr4"
"13403"	34436453	55351712.5	"Turaco (Otidimorphae)"	14781	"chr4"
"13404"	34447773	55362680.5	"Turaco (Otidimorphae)"	6643	"chr4"
"13405"	34457004	55371280.5	"Turaco (Otidimorphae)"	10091	"chr4"
